candidateLevel,lemma,pos,topic,sourceCourses,chineseMeaning,listedForms,exampleNb,exampleZh,exampleCount,appLevel,appIntegrated,fieldsPresent,manualReviewStatus,dictionarySource,dictionarySourceUrl,manuallyCheckedOn,examplesManuallyCheckedOn,officialLemmaFound,formAuditStatus,cefrReview,meaningAndExampleReview
"A1","over","介词","位置与指示","NTNU LearnNoW; NorweigenLearn 当前词库","在……上方；越过；穿过；超过（依语境）","over","Vi går over gata ved fotgjengerfeltet. / Lampa henger over bordet.","我们在人行横道处过马路。 / 灯挂在桌子上方。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/over","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","pakke","名词","食物与购物","NTNU LearnNoW; NorweigenLearn 当前词库","包裹；一包/一盒东西；包装（名词义）","en pakke · pakken · pakker · pakkene / pakken, pakker, pakkene","Jeg henter en pakke på postkontoret. / Pakken kom i posten i dag.","我去邮局取一个包裹。 / 包裹今天邮寄到了。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/pakke","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","postkontor","名词","公共交通与方向","NTNU LearnNoW; NorweigenLearn 当前词库","邮局；邮政服务点","et postkontor · postkontoret · postkontorer · postkontorene / posten / postkontoret, postkontor, postkontorene","Jeg går på postkontoret for å sende en pakke. / Postkontoret stenger klokka fem.","我去邮局寄一个包裹。 / 邮局五点关门。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/postkontor","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","retning","名词","公共交通与方向","NTNU LearnNoW; NorweigenLearn 当前词库","方向；方位；趋势","en retning · retningen · retninger · retningene / retningen, retninger, retningene","Gå i retning av sentrum. / Vi må snu og gå i motsatt retning.","朝市中心方向走。 / 我们得掉头，朝相反的方向走。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/retning","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","rett","形容词","描述与感受","NTNU LearnNoW; NorweigenLearn 当前词库","正确的；直的；恰当的；正好（依语境）","rett · rett · rette · rettere · rettest / rett, rette","Du har rett i at vi bør gå nå. / Gå rett fram til neste gate.","你说得对，我们现在应该走。 / 一直往前走到下一条街。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/rett","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","sann","形容词","描述与感受","NTNU LearnNoW; NorweigenLearn 当前词库","真实的；确实的；真的","sann · sant · sanne · sannere · sannest / sant, sanne","Hun fortalte en sann historie. / Det er sant at været skifter fort her.","她讲了一个真实的故事。 / 这里天气变化很快，这是真的。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/sann","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","sein","形容词","时间与状态","NTNU LearnNoW; NorweigenLearn 当前词库","晚的；迟的；晚到的（较常见书面/部分地区形式）","sein · seint · seine · seinere · seinest / seint, seine","Vi kom litt seint til møtet. / Hun tok en sein buss hjem.","我们开会稍微迟到了一点。 / 她坐了一班较晚的公交回家。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/sein","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","sende","动词","交流与语言","NTNU LearnNoW; NorweigenLearn 当前词库","发送；寄送；派遣；递给","sende · sender · sendte · sendt / sender, sendte, har sendt","Jeg sender deg adressen på SMS. / Hun sendte pakken i går.","我用短信把地址发给你。 / 她昨天把包裹寄出去了。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/sende","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","siden","副词","时间与日程","NTNU LearnNoW; NorweigenLearn 当前词库","……以前；自从那时起；后来（依结构）","siden","Vi flyttet hit for to år siden. / Jeg har bodd her siden august.","我们两年前搬到这里。 / 我从八月起就住在这里。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/siden","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","sist","形容词","习惯与频率","NTNU LearnNoW; NorweigenLearn 当前词库","上一次的；上周/上次的；最后（依结构）","sist · siste / sist, siste","Jeg snakket med henne sist uke. / Sist kom bussen for sent.","我上周和她聊过。 / 上次公交车来晚了。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/sist","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","spille","动词","休闲与兴趣","NTNU LearnNoW; NorweigenLearn 当前词库","玩（游戏）；踢/打（球类）；演奏；播放","spille · spiller · spilte · spilt / spiller, spilte, har spilt","Barna spiller fotball etter skolen. / Hun spilte piano på konserten.","孩子们放学后踢足球。 / 她在音乐会上演奏了钢琴。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/spille","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","straks","副词","时间与日程","NTNU LearnNoW; NorweigenLearn 当前词库","马上；立刻；很快","straks","Jeg kommer straks. / Bussen kommer straks.","我马上来。 / 公交车很快就到。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/straks","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","sykehus","名词","就医与健康","NTNU LearnNoW; NorweigenLearn 当前词库","医院；收治病人的医疗机构","et sykehus · sykehuset · sykehus · sykehusene / sykehuset, sykehus, sykehusene","Bestefaren min er på sykehus. / Vi kjørte henne til sykehuset.","我祖父在住院。 / 我们开车送她去了医院。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/sykehus","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","takke","动词","交流与语言","NTNU LearnNoW; NorweigenLearn 当前词库","感谢；道谢；谢绝（takke nei）","takke · takker · takket · takket / takker, takket, har takket","Jeg vil takke deg for hjelpen. / Hun takket nei til invitasjonen.","我想感谢你的帮助。 / 她谢绝了邀请。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/takke","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","tegne","动词","休闲与兴趣","NTNU LearnNoW; NorweigenLearn 当前词库","画；绘制（线条、图画或设计草图）","tegne · tegner · tegnet · tegnet / tegner, tegnet, har tegnet","Barnet tegner et hus med en rød blyant. / Han tegnet et kart til oss.","孩子用一支红铅笔画一栋房子。 / 他给我们画了一张地图。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/tegne","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","treffe","动词","家人与社交 / 待归类","NTNU LearnNoW; NorweigenLearn 当前词库","遇见；碰到；与……见面","treffe · treffer · traff · truffet / treffer, traff, har truffet","Jeg treffer en venn på kafé etter jobb. / Vi traff læreren på butikken.","我下班后在咖啡馆和一位朋友见面。 / 我们在商店碰见了老师。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/treffe","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","tur","名词","出行与活动","NTNU LearnNoW; NorweigenLearn 当前词库","一次出行；散步；短途旅行；一趟（依搭配）","en tur · turen · turer · turene / turen, turer, turene","Vi går en tur langs elva etter middag. / Barna skal på tur med skolen.","晚饭后我们沿着河边散步。 / 孩子们要和学校一起外出活动。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/tur","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","ungdomsskole","名词","学校与学习","NTNU LearnNoW; NorweigenLearn 当前词库","初中；挪威 8—10 年级的学校阶段/学校","en ungdomsskole · ungdomsskolen · ungdomsskoler · ungdomsskolene / ungdomsskolen, ungdomsskoler, ungdomsskolene","Datteren min begynner på ungdomsskolen til høsten. / Ungdomsskolen ligger ved siden av biblioteket.","我女儿今年秋天开始上初中。 / 初中在图书馆旁边。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/ungdomsskole","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","vei","名词","公共交通与方向","NTNU LearnNoW; NorweigenLearn 当前词库","道路；路；方式","en vei · veien · veier · veiene / veien, veier, veiene","Vi er på vei til legen. / Denne veien går til sentrum.","我们正在去医生那里的路上。 / 这条路通往市中心。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/vei","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","veikryss","名词","方向与道路","NTNU LearnNoW; NorweigenLearn 当前词库","道路交叉口；十字路口","et veikryss · veikrysset · veikryss · veikryssene / veikrysset, veikryss, veikryssene","Ta til venstre i neste veikryss. / Det er et veikryss ved skolen.","在下一个路口左转。 / 学校旁边有一个交叉路口。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/veikryss","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","vekke","动词","日常作息","NTNU LearnNoW; NorweigenLearn 当前词库","叫醒；唤醒；使……醒来","vekke · vekker · vekket · vekket / vekker, vekket, har vekket","Jeg vekker sønnen min klokka sju. / Telefonen vekket meg midt på natta.","我七点叫醒儿子。 / 电话半夜把我吵醒了。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/vekke","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","vel","副词","交流与语气","NTNU LearnNoW; NorweigenLearn 当前词库","大概；想必；应该（表示推测或缓和语气）","vel","Du kommer vel på festen i morgen? / Det er vel best å ringe først.","你明天应该会来参加聚会吧？ / 最好还是先打个电话吧。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/vel","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
"A1","vise","动词","交流与语言","NTNU LearnNoW; NorweigenLearn 当前词库","给……看；展示；指示；带领","vise · viser · viste · vist / viser, viste, har vist","Kan du vise meg veien til stasjonen? / Hun viste oss bildene fra ferien.","你能给我指一下去车站的路吗？ / 她给我们看了度假时拍的照片。","2","A1","true","true","词典核验：词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/vise","2026-09-24","","true","词头与列出词形匹配","课程候选等级；尚未逐词人工确认","例句/译文尚未人工逐词审校"
