source,lemma,display,unit,pos,level,topic,zh,forms,example,translation,exampleSources,levelBasis,status,reviewFields,reviewSource,reviewSourceUrl,reviewedOn
"NTNU LearnNoW / NoW 初级课程候选","ja","ja","单词","感叹词/副词","A1","交流与回应","是；对；好（肯定回应；具体语气看上下文）","ja","Ja, jeg kommer på møtet. / Ja, det var faktisk en lang tur.","好，我会来参加会议。 / 是啊，那确实是一次很长的旅行。","","基础肯定回应词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/ja","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","nei","nei","单词","感叹词/副词","A1","交流与回应","不；不是；不，谢谢（否定、拒绝或反对）","nei","Nei takk, jeg vil bare ha vann. / Nei, bussen går ikke før klokka åtte. / Nei takk!","不用了，谢谢，我只想要水。 / 不是，公交车要到八点才发车。 / 不用了，谢谢！","https://ordbokene.no/bm/nei","基础否定回应词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/nei","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","hm","hm","单词","感叹词","A1","交流与语气","嗯；唔（表示思考、迟疑或不确定）","hm","Hm, jeg må sjekke kalenderen først. / Hm? Kan du si det en gang til?","嗯，我得先查一下日历。 / 嗯？你能再说一遍吗？","","口语回应和思考感叹词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hm","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","vel","vel","单词","副词","A1","交流与语气","大概；想必；吧（表示推测、确认期待或缓和语气）","vel","Du kommer vel på festen i morgen? / Det er vel best å ringe først.","你明天应该会来参加聚会吧？ / 最好还是先打个电话吧。","","口语常见语气副词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/vel","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","av","av","单词","介词","A1","交流与语言","从/由；……的；因；用……制成（由搭配决定）","av","Dette bordet er laget av tre. / Hun er en av vennene mine.","这张桌子是木头做的。 / 她是我的一位朋友。","","基础来源/所属介词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/av","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","bare","bare","单词","副词","A1","交流与语言","只；仅仅；不过；就（限制或弱化语气，依语境）","bare","Jeg har bare fem minutter. / Hun vil bare hjelpe.","我只有五分钟。 / 她只是想帮忙。","","高频限定副词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/bare","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","brev","et brev","单词","名词","A1","交流与语言","信；信件；书面函件","et brev · brevet · brev · brevene","Jeg skriver et brev til bestemor. / Brevet kom i posten i går.","我给外婆写一封信。 / 这封信昨天邮寄到了。","","日常通信基础名词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/brev","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","de","de","单词","代词","A1","交流与语言","他们/她们/它们（主格）；大写 De 可敬称“您”（较正式）","de · dem","De bor i Trondheim. / Jeg snakker med dem hver uke.","他们住在特隆赫姆。 / 我每周都和他们交谈。","","人称代词基础词；项目暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/de","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","dere","dere","单词","代词","A1","交流与语言","你们（第二人称复数；主格和宾格同形）","dere","Dere kan komme inn nå. / Jeg venter på dere utenfor.","你们现在可以进来了。 / 我在外面等你们。","","人称代词基础词；项目暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/dere","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","derfor","derfor","单词","副词","A1","交流与语言","因此；所以；因为这个原因","derfor","Det regner, og derfor tar vi bussen. / Derfor kommer hun litt senere.","下雨了，所以我们坐公交车。 / 因此她会晚一点来。","","基础因果连接副词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/derfor","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","dessuten","dessuten","单词","副词","A1","交流与语言","此外；而且；除此之外","dessuten","Leiligheten er billig, og dessuten ligger den nær jobben. / Dessuten har vi ikke nok tid. / Det er sent, og dessuten er jeg trøtt.","这套公寓便宜，而且离工作地点近。 / 此外，我们时间也不够。 / 时间很晚了，而且我也累了。","https://ordbokene.no/bm/dessuten","补充信息连接副词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/dessuten","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","diskutere","å diskutere","单词","动词","A1","交流与语言","讨论；就某事交换意见/进行辩论","diskutere · diskuterer · diskuterte · diskutert","Vi diskuterer planen med læreren. / De diskuterte hvor de skulle reise.","我们和老师讨论这个计划。 / 他们讨论了要去哪里旅行。","","学习和日常交流基础动词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/diskutere","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","du","du","单词","代词","A1","交流与语言","你（第二人称单数；日常称呼）","du · deg","Hvor bor du nå? / Jeg ringer deg etter kurset. / Hvis jeg var deg, ville jeg ha ringt først.","你现在住在哪里？ / 课程结束后我给你打电话。 / 如果我是你，我会先打电话。","https://ordbokene.no/bm/du","人称代词基础词；项目暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/du","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","for","for","单词","介词","A1","交流与语言","为；给；对；适合/用于；相对于（具体看结构）","for","Denne meldingen er for deg. / Denne boka er for nye elever.","这条消息是给你的。 / 这本书是给新生用的。","","基础对象/用途介词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/for","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","forresten","forresten","单词","副词","A1","交流与语言","顺便说一下；对了（插入补充或转换话题）","forresten","Forresten, har du sett nøklene mine? / Jeg må forresten ringe legen i morgen.","对了，你看到我的钥匙了吗？ / 对了，我明天还得给医生打电话。","","日常话语衔接副词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/forresten","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","fransk","fransk","单词","形容词","A1","交流与语言","法国的；法语的；（作语言名称）法语","fransk · franske","Hun snakker fransk med naboen. / Vi spiste på en fransk restaurant.","她用法语和邻居交谈。 / 我们在一家法国餐厅吃饭。","","语言主题基础形容词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/fransk","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","frimerke","et frimerke","单词","名词","A1","交流与语言","邮票；（体育）盯防对方球员的人/战术","et frimerke · frimerket · frimerker · frimerkene","Jeg setter et frimerke på konvolutten. / Frimerkene er til julekortene. / Hun setter et frimerke på konvolutten.","我在信封上贴一张邮票。 / 这些邮票是给圣诞贺卡用的。 / 她在信封上贴一张邮票。","https://ordbokene.no/bm/18059","邮寄与通信场景基础名词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/frimerke","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","gjerne","gjerne","单词","副词","A1","交流与语言","愿意；乐意；很想；通常/往往（依语境）","gjerne · heller · helst","Vil du ha kaffe? – Ja, gjerne. / Jeg vil gjerne lære mer norsk. / Jeg vil gjerne se på den boka.","你想喝咖啡吗？——好啊，乐意。 / 我很想多学一些挪威语。 / 我很想看看那本书。","https://ordbokene.no/bm/gjerne","礼貌表达高频副词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/gjerne","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","hallo","hallo","单词","感叹词","A1","交流与语言","你好；喂（打招呼或引起注意）","hallo","Hallo, det er Anna. / Han sa hallo til naboen. / Hallo, hvordan går det?","喂，我是安娜。 / 他向邻居打了招呼。 / 你好，最近怎么样？","https://ordbokene.no/nob/bm/hallo","问候用语；项目暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hallo","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","hei","hei","单词","感叹词","A1","交流与语言","你好；嗨（见面问候；也可作简短告别）","hei","Hei! Hvordan går det? / Jeg må gå nå. Hei så lenge!","嗨！最近怎么样？ / 我现在得走了，回头见！","","基础问候语；项目暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hei","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","hete","å hete","单词","动词","A1","交流与语言","名叫；名字是","hete · heter · het · hett","Jeg heter Mei. / Hva heter søsteren din?","我叫梅。 / 你妹妹/姐姐叫什么名字？","","自我介绍基础动词；项目暂标 A1","来源已登记：词义/词性/词形/例句/译文","词义/词性/词形/例句/译文","Bokmålsordboka","https://ordbokene.no/bm/hete","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","hilse","å hilse","单词","动词","A1","交流与语言","问候；打招呼；代为向某人问好","hilse · hilser · hilste · hilst","Jeg hilser på læreren hver morgen. / Hils familien din fra meg.","我每天早上向老师问好。 / 替我向你家人问好。","","社交交流常用动词；项目暂标 A1","来源已登记：词义/词性/词形/例句/译文","词义/词性/词形/例句/译文","Bokmålsordboka","https://ordbokene.no/bm/hilse","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","hjelp","hjelp","单词","名词","A1","交流与语言","帮助；援助；帮忙；救命！（呼救时）","hjelp · hjelpa · hjelpen","Kan du hjelpe meg? Jeg trenger hjelp. / Takk for hjelpen!","你能帮帮我吗？我需要帮助。 / 谢谢你的帮助！","","日常求助基础词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hjelp","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","hos","hos","单词","介词","A1","交流与语言","在某人那里/家里；在某位专业人士或机构处","hos","Vi spiser middag hos foreldrene mine. / Jeg har time hos tannlegen klokka to.","我们在我父母家吃晚饭。 / 我两点有牙医预约。","","日常地点与拜访表达基础介词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hos","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","hva","hva","单词","代词","A1","交流与语言","什么；什么东西/事情；……的内容（依句型）","hva","Hva skal vi spise i kveld? / Hun spør hva klokka er.","我们今晚吃什么？ / 她问现在几点。","","疑问词基础项；项目暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hva","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","hvilken","hvilken","单词","限定词","A1","交流与语言","哪一个/哪一种（修饰名词；词形随名词变化）","hvilken · hvilket · hvilke","Hvilken buss går til sentrum? / Hvilket språk snakker de?","哪路公交车去市中心？ / 他们说哪种语言？","","基础疑问限定词；暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hvilken","2026-09-24"
"NTNU LearnNoW / NoW 初级课程候选","hvor","hvor","单词","副词","A1","交流与语言","哪里；多么/多（与形容词或副词连用）","hvor","Hvor ligger apoteket? / Hvor langt er det til sentrum?","药店在哪里？ / 到市中心有多远？","","疑问副词基础项；项目暂标 A1","来源已登记：词头/词性/核心义项","词头/词性/核心义项","Bokmålsordboka","https://ordbokene.no/bm/hvor","2026-09-24"
